filename,lat,long,lat_norm,long_norm
00374552.jpg,-0.0002548,0.0005965,0.9510191811640581,0.7466947093326286
00374563.jpg,-0.0002548,0.0005965,0.9510191811640581,0.7466947093326286
00374574.jpg,-0.0002548,0.0005965,0.9510191811640581,0.7466947093326286
00374585.jpg,-0.0002548,0.0005965,0.9510191811640581,0.7466947093326286
00374596.jpg,-0.0002548,0.0005965,0.9510191811640581,0.7466947093326286
00374607.jpg,-0.0002548,0.0005965,0.9510191811640581,0.7466947093326286
00374618.jpg,-0.0002548,0.0005965,0.9510191811640581,0.7466947093326286
00374629.jpg,-0.0002548,0.0005965,0.9510191811640581,0.7466947093326286
00374640.jpg,-0.0002548,0.0005965,0.9510191811640581,0.7466947093326286
00374651.jpg,-0.0002548,0.0005965,0.9510191811640581,0.7466947093326286
00374662.jpg,-0.0002548,0.0005965,0.9510191811640581,0.7466947093326286
00374673.jpg,-0.0002548,0.0005965,0.9510191811640581,0.7466947093326286
00374695.jpg,-0.0002549,0.000626,0.9509222086460697,0.7683506948267889
00374706.jpg,-0.000255,0.0006624,0.9508252361280812,0.7950719786229729
00374717.jpg,-0.0002551,0.0007078,0.9507282636100928,0.828400173247884
00374728.jpg,-0.0002552,0.0007423,0.9506312910921043,0.8537266647580035
00374750.jpg,-0.0002552,0.0007428,0.9506312910921043,0.8540937153595994
00374761.jpg,-0.0002553,0.0007569,0.9505343185741161,0.8644445423246049
00374783.jpg,-0.0002655,0.0008263,0.9406431217392991,0.9153911658261207
00374827.jpg,-0.0002944,0.0008888,0.9126180640406508,0.9612724910256127
00374838.jpg,-0.0002944,0.0008888,0.9126180640406508,0.9612724910256127
00374860.jpg,-0.0002945,0.0008888,0.9125210915226624,0.9612724910256127
00374893.jpg,-0.0003539,0.0009154,0.8549194158375516,0.9807995830305166
00374904.jpg,-0.0003987,0.0009198,0.8114757277787475,0.9840296283245608
00374926.jpg,-0.0004939,0.000921,0.7191578906537887,0.9849105497683911
00374937.jpg,-0.0005439,0.0009205,0.6706716316595877,0.9845434991667951
00374948.jpg,-0.0005942,0.0009201,0.6218944551114214,0.9842498586855183
00374959.jpg,-0.0006524,0.0009196,0.5654564496421713,0.9838828080839225
00374970.jpg,-0.0007153,0.0009186,0.5044607358274665,0.9831487068807305
00374981.jpg,-0.0007771,0.0009034,0.44453171971063404,0.9719903685922141
00374992.jpg,-0.0008394,0.0008901,0.3841178410038595,0.9622268225897622
00375003.jpg,-0.0009023,0.0008779,0.3231221271891546,0.9532707879108214
00375014.jpg,-0.0009633,0.000859,0.26396889121622924,0.939396275170495
00375047.jpg,-0.0011166,0.0007471,0.11531002114000899,0.8572503505333244
00375058.jpg,-0.0011477,0.0006914,0.08515156804561588,0.8163609135155373
00375069.jpg,-0.0011663,0.0006302,0.06711467969977297,0.7714339198801947
00375080.jpg,-0.0011723,0.0005664,0.061296328620468916,0.7245982631165532
00375091.jpg,-0.0011732,0.0005023,0.060423575958573436,0.6775423759919543
00375102.jpg,-0.0011732,0.0004384,0.060423575958573436,0.6306333091079936
00375113.jpg,-0.001173,0.0003742,0.06061752099455014,0.5835040118630754
00375124.jpg,-0.0011727,0.0003103,0.0609084385485153,0.5365949449791148
00375146.jpg,-0.001172,0.0001829,0.06158724617443408,0.44307045169247034
00375157.jpg,-0.0011713,0.0001212,0.06226605380035307,0.3977764074555318
00375168.jpg,-0.0011704,5.73e-05,0.06313880646224855,0.35086734057157115
00375179.jpg,-0.0011784,-5.9e-06,0.0553810050231764,0.3044721445298449
00375190.jpg,-0.0011892,-5.61e-05,0.04490797308042894,0.2676202641296129
00375212.jpg,-0.0011983,-0.0001418,0.03608347394348439,0.20470779101606942
00375223.jpg,-0.0011994,-0.0001823,0.035016776245611995,0.17497669228679863
00002089.jpg,-0.0011677,-0.0002481,0.06575706444793541,0.12667283311677346
00002111.jpg,-0.0011225,-0.0003368,0.10958864257869318,0.061558056393654415
00002122.jpg,-0.0010661,-0.0003645,0.164281142724152,0.04122345306523954
00002133.jpg,-0.0010122,-0.0003797,0.2165493299199007,0.030065114776723093
00002144.jpg,-0.0009558,-0.0003957,0.27124183006535946,0.018319495525653134
00002155.jpg,-0.0008931,-0.0004018,0.33204359884408763,0.013841478186182723
00002166.jpg,-0.0008314,-0.0004036,0.3918756424429316,0.012520096020437362
00002177.jpg,-0.0007765,-0.0004045,0.44511355481856446,0.01185940493756466
00002210.jpg,-0.0006015,-0.0004053,0.614815461298268,0.011272123975011188
00002221.jpg,-0.0005406,-0.0004055,0.6738717247532049,0.01112530373437281
00002232.jpg,-0.000478,-0.0003993,0.7345765210139447,0.015676731194162408
00002254.jpg,-0.0003558,-0.0003716,0.853076937995772,0.03601133452257728
00002265.jpg,-0.0003007,-0.000349,0.9065087954073815,0.05260202171471355
00002276.jpg,-0.0002657,-0.0002984,0.9404491767033223,0.08974754259622231
00002298.jpg,-0.0002539,-0.0001773,0.9518919338259537,0.178647198302758
00002309.jpg,-0.0002533,-0.0001216,0.9524737689338842,0.2195366353205453
00002320.jpg,-0.0002532,-5.98e-05,0.9525707414518727,0.264904089677803
00002331.jpg,-0.0002533,3.2e-06,0.9524737689338842,0.3111524654788909
00002353.jpg,-0.0002535,0.0001192,0.9522798238979073,0.3963082050491481
00002364.jpg,-0.0002537,0.0001823,0.9520858788619306,0.44262999097055516
00002375.jpg,-0.0002539,0.0002443,0.9518919338259537,0.48814426556845125
00002386.jpg,-0.000254,0.0003022,0.9517949613079654,0.5306487252332606
00002397.jpg,-0.0002542,0.0003592,0.9516010162719885,0.5724924938151974
00002408.jpg,-0.0002544,0.0004233,0.9514070712360115,0.6195483809397964
00002419.jpg,-0.0002545,0.0004855,0.9513100987180233,0.6652094757783308
00002430.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002441.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002452.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002463.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002474.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002485.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002496.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002507.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002518.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002529.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002540.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002551.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002562.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002573.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002584.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002595.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002606.jpg,-0.0002546,0.0005035,0.9512131262000348,0.6784232974357846
00002617.jpg,-0.0002546,0.0005038,0.9512131262000348,0.6786435277967421
00002628.jpg,-0.0002546,0.0005237,0.9512131262000348,0.6932521417402603
00002639.jpg,-0.0002548,0.0005787,0.9510191811640581,0.7336277079158132
00002650.jpg,-0.0002549,0.0006181,0.9509222086460697,0.762551295321573
00002661.jpg,-0.000255,0.0006425,0.9508252361280812,0.7804633646794547
00002672.jpg,-0.0002551,0.0007011,0.9507282636100928,0.8234816951864984
00002683.jpg,-0.0002552,0.0007254,0.9506312910921043,0.841320354424061
00002705.jpg,-0.0002595,0.0007979,0.9464614728186033,0.8945426916554717
00002716.jpg,-0.0002785,0.0008567,0.9280366944008068,0.9377078424031537
00002727.jpg,-0.0003212,0.0009016,0.8866294292197591,0.9706689864264688
00002749.jpg,-0.0004372,0.0009254,0.7741413083532127,0.9881405950624353
00002760.jpg,-0.0004534,0.0009239,0.7584317604390914,0.9870394432576475
00002771.jpg,-0.0005008,0.0009217,0.7124667869125889,0.9854244206106253
00002793.jpg,-0.0006263,0.0009199,0.5907662768371443,0.98410303844488
00002804.jpg,-0.0006806,0.0009195,0.5381101995694421,0.9838093979636032
00002815.jpg,-0.000741,0.0009113,0.47953879870444716,0.9777897680974299
00002826.jpg,-0.0008021,0.0008972,0.42028859021353343,0.9674389411324245
00002837.jpg,-0.0008626,0.0008858,0.3616202168305502,0.9590701874160372
00002848.jpg,-0.0009189,0.000873,0.3070246892030799,0.9496736920151811
00002859.jpg,-0.0009735,0.0008548,0.2540776943814123,0.9363130501170891
00002870.jpg,-0.0010284,0.0008262,0.20083978200577948,0.9153177557058017
00002892.jpg,-0.0011171,0.000744,0.1148251585500669,0.8549746368034297
00002914.jpg,-0.0011652,0.0006349,0.06818137739764558,0.7748841955351964
00002925.jpg,-0.0011717,0.0005731,0.06187816372839945,0.7295167411779389
00002936.jpg,-0.001173,0.000517,0.06061752099455014,0.6883336636788747
00002947.jpg,-0.0011733,0.0004583,0.06032660344058498,0.645241923051512
00002958.jpg,-0.0011731,0.0003955,0.060520548476561686,0.5991403674910624
00002969.jpg,-0.0011728,0.0003342,0.060811466030526846,0.5541399637354005
00002980.jpg,-0.0011725,0.0002782,0.061102383584492215,0.5130302963566558
00002991.jpg,-0.0011722,0.0002169,0.061393301138457375,0.4680298926009939
00003002.jpg,-0.0011717,0.0001556,0.06187816372839945,0.42302948884533215
00003024.jpg,-0.0011702,3.8e-05,0.06333275149822547,0.33669918734996807
00003035.jpg,-0.0011812,-2.06e-05,0.05266577451950108,0.29368085684292433
00003046.jpg,-0.0011941,-8.09e-05,0.04015631969899727,0.24941455429045445
00003068.jpg,-0.0012,-0.0001979,0.034434941137681675,0.16352471351700543
00003079.jpg,-0.0012005,-0.000213,0.0339500785477396,0.15243978534880817
00003090.jpg,-0.0012005,-0.000213,0.0339500785477396,0.15243978534880817
00003101.jpg,-0.0012005,-0.000213,0.0339500785477396,0.15243978534880817
00003112.jpg,-0.0012005,-0.000213,0.0339500785477396,0.15243978534880817
00003123.jpg,-0.0012005,-0.000213,0.0339500785477396,0.15243978534880817
00003134.jpg,-0.0012005,-0.000213,0.0339500785477396,0.15243978534880817
00003156.jpg,-0.0012005,-0.000213,0.0339500785477396,0.15243978534880817
00003167.jpg,-0.0012005,-0.000213,0.0339500785477396,0.15243978534880817
00003178.jpg,-0.0012005,-0.000213,0.0339500785477396,0.15243978534880817
00003189.jpg,-0.0012005,-0.000213,0.0339500785477396,0.15243978534880817
00684039.jpg,-0.0011676,-0.0002475,0.06585403696592387,0.12711329383868858
00684050.jpg,-0.0011631,-0.0002773,0.07021780027540192,0.10523707798357079
00684061.jpg,-0.0011427,-0.0003196,0.090000193945036,0.0741845970885546
00684072.jpg,-0.001096,-0.0003545,0.13528635984561976,0.04856446509715828
00684083.jpg,-0.0010346,-0.0003725,0.19482748589049853,0.03535064343970458
00684094.jpg,-0.0009734,-0.0003903,0.25417466689940066,0.02228364202288926
00684105.jpg,-0.0009108,-0.0004008,0.31487946316014037,0.014575579389374614
00684116.jpg,-0.0008472,-0.0004033,0.3765539846007641,0.01274032638139493
00684127.jpg,-0.0007835,-0.0004043,0.43832547855937626,0.012006225178203038
00684138.jpg,-0.0007203,-0.0004048,0.4996121099280464,0.011639174576607134
00684149.jpg,-0.0006571,-0.0004051,0.5608987412967165,0.011418944215649566
00684171.jpg,-0.0005291,-0.0004055,0.6850235643218712,0.01112530373437281
00684182.jpg,-0.0004715,-0.0004057,0.7408797346831908,0.010978483493734432
00684193.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684204.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684215.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684226.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684237.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684248.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684259.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684270.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684281.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684292.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684303.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684314.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684325.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684336.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684347.jpg,-0.0004604,-0.0004055,0.7516436841799033,0.01112530373437281
00684358.jpg,-0.000458,-0.0004031,0.753971024611625,0.012887146622033307
00684369.jpg,-0.0004399,-0.0003894,0.7715230503675258,0.02294433310576196
00684380.jpg,-0.0004002,-0.0003797,0.8100211400089213,0.030065114776723093
00684391.jpg,-0.0003467,-0.0003704,0.8619014371327165,0.03689225596640751
00684402.jpg,-0.0002926,-0.0003357,0.9143635693644421,0.06236556771716549
00684413.jpg,-0.0002652,-0.0002787,0.9409340392932644,0.10420933629910217
00684424.jpg,-0.0002559,-0.0002146,0.9499524834661858,0.15126522342370116
00684435.jpg,-0.0002538,-0.0001499,0.9519889063439422,0.1987615712702153
00684457.jpg,-0.0002532,-2.1e-05,0.9525707414518727,0.2933872163616476
00684468.jpg,-0.0002533,4.37e-05,0.9524737689338842,0.3408835642081617
00684479.jpg,-0.0002535,0.0001084,0.9522798238979073,0.3883799120546758
00684490.jpg,-0.0002537,0.0001729,0.9520858788619306,0.43572943966055155
00684501.jpg,-0.0002538,0.0002375,0.9519889063439422,0.48315237738674655
00684534.jpg,-0.0002544,0.0004298,0.9514070712360115,0.6243200387605435
00684545.jpg,-0.0002546,0.0004942,0.9512131262000348,0.6715961562461001
00684578.jpg,-0.0002551,0.0006898,0.9507282636100928,0.8151863515904303
00684589.jpg,-0.000256,0.0007571,0.9498555109481973,0.8645913625652433
00684600.jpg,-0.0002668,0.0008234,0.9393824790054499,0.9132622723368644
00684611.jpg,-0.0002997,0.0008815,0.9074785205872656,0.9559135522423121
00684622.jpg,-0.0003558,0.0009106,0.853076937995772,0.9772758972551956
00684633.jpg,-0.0004191,0.0009222,0.7916933341091135,0.9857914712122213
00684644.jpg,-0.0004757,0.0009204,0.7368068889276779,0.984470089046476
00684655.jpg,-0.0005342,0.0009202,0.6800779659044627,0.9843232688058375
00684677.jpg,-0.0006238,0.0009198,0.5931905897868545,0.9840296283245608
00684688.jpg,-0.0006777,0.0009194,0.5409224025911056,0.9837359878432841
00684699.jpg,-0.0007396,0.000911,0.4808964139562848,0.9775695377364724
00684710.jpg,-0.0007943,0.0008985,0.42785244661662886,0.9683932726965739
00684721.jpg,-0.000837,0.0008903,0.3864451814355812,0.9623736428304006
00684732.jpg,-0.0008784,0.0008831,0.3462985589883827,0.9570881141674191
00684743.jpg,-0.0009322,0.0008696,0.2941273443106224,0.9471777479243289
00684765.jpg,-0.0010455,0.0008148,0.1842574814297628,0.9069490019894142
00684776.jpg,-0.001082,0.0007849,0.14886251236399597,0.8849993760139774
00684787.jpg,-0.0011196,0.0007405,0.11240084560035696,0.8524052825922581
00684798.jpg,-0.001147,0.0006845,0.08583037567153466,0.8112956152135133
00684809.jpg,-0.0011621,0.0006439,0.07118752545528606,0.7814911063639234
00684820.jpg,-0.0011697,0.0005931,0.06381761408816733,0.7441987652417763
00684831.jpg,-0.0011725,0.0005305,0.061102383584492215,0.698244029921965
00684842.jpg,-0.0011731,0.0004659,0.060520548476561686,0.6508210921957701
00684853.jpg,-0.0011731,0.0004195,0.060520548476561686,0.6167587963676673
00684864.jpg,-0.001173,0.0003693,0.06061752099455014,0.5799069159674353
00684875.jpg,-0.0011727,0.0003073,0.0609084385485153,0.5343926413695392
00684886.jpg,-0.0011723,0.0002437,0.061296328620468916,0.4877038048465361
00684897.jpg,-0.001172,0.0001822,0.06158724617443408,0.442556580850236
00684908.jpg,-0.0011716,0.0001439,0.061975136246387695,0.4144405047679873
00684930.jpg,-0.0011703,3.27e-05,0.06323577898023701,0.3328084509730511
00684941.jpg,-0.0011837,-2.77e-05,0.050241461569791125,0.28846873830026204
00684963.jpg,-0.0012008,-0.0001252,0.03365916099377444,0.21689387098905452
00684974.jpg,-0.0012025,-0.0001358,0.03201062818797151,0.2091123982352207
00685018.jpg,-0.0012025,-0.0001357,0.03201062818797151,0.20918580835553988
00685029.jpg,-0.0012025,-0.0001357,0.03201062818797151,0.20918580835553988
00685040.jpg,-0.0012025,-0.0001357,0.03201062818797151,0.20918580835553988
00685051.jpg,-0.0012025,-0.0001357,0.03201062818797151,0.20918580835553988
00685073.jpg,-0.0012025,-0.0001357,0.03201062818797151,0.20918580835553988
00685084.jpg,-0.0012025,-0.0001357,0.03201062818797151,0.20918580835553988
00685095.jpg,-0.0012025,-0.0001357,0.03201062818797151,0.20918580835553988
00685106.jpg,-0.0012025,-0.0001357,0.03201062818797151,0.20918580835553988
00685117.jpg,-0.0012025,-0.0001357,0.03201062818797151,0.20918580835553988
00685128.jpg,-0.0012008,-0.0001448,0.03365916099377444,0.20250548740649385
00897877.jpg,-0.0011993,-0.0001976,0.035113748763600454,0.16374494387796298
00897899.jpg,-0.0011993,-0.0001976,0.035113748763600454,0.16374494387796298
00897910.jpg,-0.0011993,-0.0001976,0.035113748763600454,0.16374494387796298
00897921.jpg,-0.0011993,-0.0001976,0.035113748763600454,0.16374494387796298
00897932.jpg,-0.0011993,-0.0001976,0.035113748763600454,0.16374494387796298
00897943.jpg,-0.0011993,-0.0001976,0.035113748763600454,0.16374494387796298
00897954.jpg,-0.0011993,-0.0001976,0.035113748763600454,0.16374494387796298
00897965.jpg,-0.0011993,-0.0001976,0.035113748763600454,0.16374494387796298
00897998.jpg,-0.0011766,-0.0002295,0.05712651034696758,0.1403271154961423
00898009.jpg,-0.0011647,-0.000278,0.06866623998758745,0.1047232071413365
00898020.jpg,-0.0011303,-0.0003341,0.10202478617559774,0.06354012964227247
00898031.jpg,-0.0010731,-0.0003629,0.1574930664649638,0.042398014990346566
00898042.jpg,-0.001012,-0.0003803,0.2167432749558774,0.029624654054808
00898053.jpg,-0.00095,-0.0003966,0.27686623610868677,0.017658804442780472
00898064.jpg,-0.0008866,-0.0004027,0.33834681251333376,0.013180787103310063
00898086.jpg,-0.0007586,-0.0004048,0.46247163553848836,0.011639174576607134
00898097.jpg,-0.0006951,-0.000405,0.5240491844611237,0.011492354335968756
00898130.jpg,-0.0005037,-0.0004056,0.7096545838909253,0.011051893614053622
00898141.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898152.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898174.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898196.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898207.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898251.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898262.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898273.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898284.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898295.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898306.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898317.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898328.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898339.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898350.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898361.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898372.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898383.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898394.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898416.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898427.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898438.jpg,-0.0004907,-0.0004056,0.7222610112294177,0.011051893614053622
00898449.jpg,-0.0004906,-0.0004056,0.722357983747406,0.011051893614053622
00898460.jpg,-0.0004801,-0.0004046,0.7325400981361881,0.011785994817245472
00898471.jpg,-0.0004514,-0.0003907,0.7603712107988596,0.021990001541612503
00898482.jpg,-0.0004016,-0.0003789,0.8086635247570838,0.030652395739276604
00898504.jpg,-0.0002832,-0.0003294,0.923478986055352,0.06699040529727428
00898515.jpg,-0.0002597,-0.0002707,0.9462675277826263,0.11008214592463714
00898526.jpg,-0.0002548,-0.0002066,0.9510191811640581,0.15713803304923615
00898537.jpg,-0.0002535,-0.0001431,0.9522798238979073,0.20375345945192003
00898548.jpg,-0.0002532,-7.89e-05,0.9525707414518727,0.25088275669683824
00898559.jpg,-0.0002532,-1.55e-05,0.9525707414518727,0.2974247729792029
00898581.jpg,-0.0002535,0.0001124,0.9522798238979073,0.39131631686744334
00898614.jpg,-0.000254,0.0003035,0.9517949613079654,0.53160305679741
00898658.jpg,-0.0002547,0.0005559,0.9511161536820464,0.7168902004830386
00898669.jpg,-0.0002549,0.0006192,0.9509222086460697,0.763358806645084
00898680.jpg,-0.0002551,0.0006835,0.9507282636100928,0.8105615140103214
00898691.jpg,-0.0002558,0.0007506,0.950049455984174,0.8598197047444961
00898702.jpg,-0.0002637,0.000816,0.9423886270630903,0.9078299234332444
00898713.jpg,-0.0002916,0.0008763,0.9153332945443262,0.9520962259857144
00898724.jpg,-0.0003445,0.0009102,0.8640348325284615,0.9769822567739188
00898735.jpg,-0.0004077,0.0009205,0.8027482011597913,0.9845434991667951
00898757.jpg,-0.0005349,0.0009209,0.6793991582785438,0.9848371396480718
00898768.jpg,-0.0005987,0.0009201,0.6175306918019433,0.9842498586855183
00898779.jpg,-0.0006628,0.0009196,0.5553713077713777,0.9838828080839225
00898790.jpg,-0.0007255,0.0009154,0.49456953899264944,0.9807995830305166
00898801.jpg,-0.0007881,0.0009008,0.4338647427319097,0.9700817054639153
00898812.jpg,-0.0008505,0.0008882,0.3733538915071469,0.9608320303036977
00898845.jpg,-0.0010297,0.0008257,0.19957913927193038,0.9149507051042056
00898856.jpg,-0.0010799,0.0007867,0.15089893524175252,0.8863207581797227
00898867.jpg,-0.0011216,0.000738,0.11046139524058887,0.8505700295842785
00898878.jpg,-0.0011515,0.0006822,0.08146661236205663,0.809607182446172
00898889.jpg,-0.0011679,0.00062,0.06556311941195872,0.7639460876076375
00898900.jpg,-0.0011724,0.0005567,0.061199356102480465,0.7174774814455921
00898933.jpg,-0.001173,0.0003653,0.06061752099455014,0.5769705111546678
00898944.jpg,-0.0011726,0.0003011,0.061005411066503756,0.5298412139097496
00898955.jpg,-0.0011723,0.0002377,0.061296328620468916,0.48329919762738494
00898966.jpg,-0.0011719,0.0001763,0.061684218692422535,0.4382253837514039
00898988.jpg,-0.0011703,4.94e-05,0.06323577898023701,0.3450679410663554
00898999.jpg,-0.0011797,-1.33e-05,0.054120362289327095,0.299039795626225
00899021.jpg,-0.0011983,-0.0001394,0.03608347394348439,0.20646963390372997
00899032.jpg,-0.0012001,-0.000201,0.03433796861969322,0.16124899978711063
00899054.jpg,-0.0012002,-0.0002047,0.034240996101704765,0.15853282533530072
00899065.jpg,-0.0012002,-0.0002047,0.034240996101704765,0.15853282533530072
00899076.jpg,-0.0012002,-0.0002047,0.034240996101704765,0.15853282533530072
00899087.jpg,-0.0012002,-0.0002047,0.034240996101704765,0.15853282533530072
00899098.jpg,-0.0012002,-0.0002047,0.034240996101704765,0.15853282533530072
00899109.jpg,-0.0012002,-0.0002047,0.034240996101704765,0.15853282533530072
00899120.jpg,-0.0012002,-0.0002047,0.034240996101704765,0.15853282533530072
00899131.jpg,-0.0012002,-0.0002047,0.034240996101704765,0.15853282533530072
00899142.jpg,-0.0012002,-0.0002047,0.034240996101704765,0.15853282533530072
00899153.jpg,-0.0012002,-0.0002047,0.034240996101704765,0.15853282533530072
00899164.jpg,-0.0012002,-0.0002047,0.034240996101704765,0.15853282533530072
00899175.jpg,-0.0012002,-0.0002047,0.034240996101704765,0.15853282533530072
00863481.jpg,-0.0011676,-0.0002497,0.06585403696592387,0.12549827119166646
00863492.jpg,-0.0011563,-0.0002964,0.0768119314986132,0.09121574500260604
00863503.jpg,-0.0011133,-0.0003478,0.11851011423362617,0.05348294315854382
00863525.jpg,-0.0009907,-0.0003864,0.23739842128740718,0.02514663671533755
00863547.jpg,-0.0008642,-0.0004034,0.3600686565427358,0.01266691626107574
00863569.jpg,-0.0007349,-0.000405,0.4854541223017397,0.011492354335968756
00863580.jpg,-0.000672,-0.0004051,0.5464498361164446,0.011418944215649566
00863591.jpg,-0.0006066,-0.0004052,0.6098698628808595,0.011345534095330378
00863602.jpg,-0.0005427,-0.0004054,0.6718353018754485,0.011198713854692
00863613.jpg,-0.0005014,-0.0004053,0.7118849518046585,0.011272123975011188
00863624.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863635.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863646.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863657.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863668.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863679.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863690.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863701.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863712.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863723.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863734.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863745.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863756.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863767.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863800.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863811.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863822.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863833.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863844.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863877.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863888.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863899.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863921.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863932.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863943.jpg,-0.0005015,-0.0004053,0.7117879792866701,0.011272123975011188
00863954.jpg,-0.0005014,-0.0004053,0.7118849518046585,0.011272123975011188
00863965.jpg,-0.0004799,-0.0004036,0.732734043172165,0.012520096020437362
00863976.jpg,-0.0004549,-0.0004005,0.7569771726692655,0.01479580975033218
00863987.jpg,-0.000455,-0.0004005,0.7568802001512771,0.01479580975033218
00864009.jpg,-0.0004527,-0.0003986,0.7591105680650103,0.01619060203639673
00864020.jpg,-0.0004226,-0.0003895,0.7882992959795194,0.02287092298544277
00864031.jpg,-0.0003787,-0.0003854,0.8308702313764279,0.025880737918529437
